,A,B,C,Y
73518,1.3254611,1.0057853,-3.6148677,-0.37940958
73519,3.2135043,-1.1624777,0.5991843,0.18087384
73520,1.5318621,0.7692807,4.97523,-0.2510933
73521,3.5625815,0.52983385,-4.7178783,-0.07436095
73522,0.16600809,-2.5331166,4.515188,7.629497
73523,0.19879591,3.1522472,0.09925264,-7.92835
73524,0.69649184,-4.795563,0.5975849,3.4426558
73525,0.48995435,-3.129026,1.6699588,3.1931808
73526,0.12968679,3.152313,0.00071423425,-12.153563
73527,3.5171196,3.2469795,-4.23824,-0.4615964
73528,1.4134498,4.1288686,1.4738977,-1.4605643
73529,3.660532,4.0519943,0.008480327,-0.5534707
73530,0.12256853,2.7035642,4.2340674,-11.028786
73531,1.3419709,-2.171121,-0.6669455,0.8089299
73532,4.099587,4.610765,-0.13737206,-0.562345
73533,3.4577892,-4.8443713,0.03819828,0.70050126
73534,3.5316176,0.9556914,-1.1454998,-0.13530505
73535,2.1571527,-0.18473609,0.73075247,0.04281943
73536,1.905342,-3.203215,-1.0967963,0.8405879
73537,2.779732,4.663207,-3.4985015,-0.83878714
73538,4.3268304,-4.3849688,1.8465385,0.50671834
73539,1.9166335,4.4324985,1.6323825,-1.156324
73540,1.39026,4.92822,4.6698947,-1.7724094
73541,2.7495263,4.1862445,4.012577,-0.76126647
73542,2.1200066,-3.688361,0.22075793,0.8698938
73543,2.848874,-2.403639,-3.307123,0.42185774
73544,3.7419078,0.51642454,4.2895055,-0.06900552
73545,3.6665218,-4.339503,0.7063369,0.5917738
73546,2.0111923,-2.8378096,3.8831818,0.7055043
73547,2.3428543,-1.6289349,4.830891,0.34763896
73548,3.2376766,-4.5915995,4.1504917,0.7090886
73549,4.358509,3.5390854,2.6426592,-0.40599725
73550,0.19826446,-2.5448186,1.9776306,6.417738
73551,3.7846575,-4.081106,3.133144,0.53916454
73552,1.2478752,3.7615182,-1.3215694,-1.5071691
73553,3.1268964,1.7549108,-0.7535628,-0.28061545
73554,4.116583,-4.075422,2.2048995,0.49500057
73555,4.689342,3.0256095,0.5786921,-0.3226049
73556,4.7271824,2.586624,3.258915,-0.27359045
73557,1.3362191,-0.42371356,0.5258305,0.15854944
73558,2.6359174,-1.0859079,-4.516424,0.20598292
73559,0.17461737,-3.3775396,4.3772273,9.67126
73560,3.8426325,0.9107564,-3.045687,-0.118506834
73561,1.8858517,1.8227832,-0.11728541,-0.4832785
73562,1.2464721,-1.043632,2.2845676,0.41863433
73563,1.1205966,-3.4578273,-0.02289785,1.542851
73564,2.8077886,3.3812404,-0.54546505,-0.6021181
73565,4.606762,3.7997766,-1.0081626,-0.41241294
73566,2.4154625,0.2700823,-0.22439104,-0.055906955
73567,1.3425573,3.5848956,-4.711743,-1.3350997
73568,2.0160987,-1.8687274,-2.5019453,0.46345136
73569,2.9018013,4.65565,2.320921,-0.80219996
73570,1.9430562,1.1817111,-4.3542604,-0.30408567
73571,4.6547637,4.4814005,-1.620615,-0.48137787
73572,3.9197428,-3.315963,2.7344446,0.42298225
73573,2.7546608,2.6601877,-3.9557424,-0.48285213
73574,0.4011263,0.8597234,3.7269447,-1.0716368
73575,0.26960722,-0.97302693,0.2603804,1.8045268
73576,1.4526677,4.4522743,3.761065,-1.5324477
73577,0.9101333,-3.4285686,-4.2305984,1.883553
73578,2.2882674,1.8914167,-0.9293281,-0.4132858
73579,1.9362276,-1.9091164,-1.5989467,0.49299896
73580,4.778164,2.4784045,2.4844456,-0.25934693
73581,0.77798057,1.0808384,2.3098767,-0.6946436
73582,3.621349,3.733269,-4.071479,-0.5154528
73583,1.2132453,-4.2890916,0.893837,1.767611
73584,1.3185508,2.9288278,-3.6717284,-1.1106238
73585,1.3523912,-4.4232306,4.781835,1.6353369
73586,4.247492,-2.0775883,-0.46360564,0.2445665
73587,2.9635808,1.3766086,4.809734,-0.23225427
73588,1.8734725,-3.912757,4.5878735,1.0442526
73589,4.9632473,-1.8907056,1.2470845,0.1904706
73590,1.7293915,4.497393,-1.174625,-1.300282
73591,3.1042786,-1.5439712,0.366613,0.24868438
73592,1.6293485,-1.8470459,1.8028965,0.56680506
73593,0.77603453,2.4024103,-0.05740893,-1.5478758
73594,2.3472745,0.71827644,1.8171291,-0.15300222
73595,4.484175,1.6241862,1.7704033,-0.18110198
73596,2.3001246,-3.0122552,-3.0169644,0.65480256
73597,1.9938947,4.2153635,-3.7991557,-1.0570678
73598,3.0523562,1.2906523,-0.5479979,-0.211419
73599,1.0522414,4.133653,-3.5848413,-1.9642131
73600,0.3188852,3.8775573,-2.3007603,-6.079864
73601,2.9240582,2.8090043,-1.2334853,-0.48032632
73602,0.6464286,-3.6722612,4.3706474,2.8404229
73603,2.5009208,-2.0805845,-0.24351789,0.41596368
73604,0.99907976,-1.6136642,1.0076313,0.8075753
73605,0.029714925,-1.8923432,0.587402,31.841627
73606,3.2694545,-3.3510563,0.8904824,0.5124794
73607,0.6831189,-4.2252007,1.2240472,3.0925806
73608,2.3521807,3.9522717,3.9475996,-0.84012926
73609,0.22060065,-1.6421726,-3.7589228,3.7220485
73610,2.6338775,0.027116133,0.98530185,-0.0051475693
73611,2.4890957,-2.6094089,4.8566737,0.5241681
73612,1.2227056,-0.015831327,-2.992656,0.0064738914
73613,0.026418446,-1.7727717,-2.6241493,33.55178
73614,0.24523136,2.5213752,3.407941,-5.140809
73615,0.74843407,-2.4980397,-2.2593944,1.6688442
73616,2.2393029,-4.456265,1.6561393,0.9950117
73617,3.9840508,-3.2105062,4.96771,0.40291983
73618,3.7041843,1.7069417,4.478003,-0.23040724
73619,0.8874947,-2.598047,0.84964234,1.4636971
73620,2.4424503,1.5529779,-1.8271661,-0.31791395
73621,1.8880614,-3.2854183,-3.9691978,0.87005067
73622,1.603913,-4.642855,3.0755734,1.4473525
73623,3.007898,-2.714633,-0.5275902,0.45125085
73624,2.7013109,-0.77337354,-2.481785,0.14314783
73625,1.8585238,3.4809272,-3.5127258,-0.93647635
73626,2.8884006,-2.5036418,-1.0131582,0.4333959
73627,4.598132,-0.9959271,4.8104057,0.108296916
73628,2.8371563,3.1902878,2.4122992,-0.5622334
73629,2.5052247,1.4170471,0.8061259,-0.28281838
73630,4.9453197,4.9635715,-0.23569924,-0.50184536
73631,2.6585114,3.4130044,-2.246255,-0.6419014
73632,1.7754753,3.245636,-0.8631186,-0.9140189
73633,0.20029475,2.270963,-2.9723895,-5.6690526
73634,2.1214685,2.1102462,0.65055907,-0.49735504
73635,2.3719804,4.470641,3.0571527,-0.94238573
73636,1.0910864,-0.8359222,1.062002,0.38306874
73637,4.5890083,-3.5441785,-0.5621487,0.3861595
73638,4.660979,4.3897314,0.2613477,-0.47090232
73639,1.5255783,-1.9131831,-4.7904787,0.6270354
73640,3.7365112,1.7120938,-4.6158714,-0.22910327
73641,4.799619,-0.5417074,3.1330304,0.05643233
73642,3.4491544,1.4697895,0.3827326,-0.21306519
73643,3.7501283,0.85288596,-2.5841117,-0.11371423
73644,3.3983326,0.31520802,-0.9289848,-0.046376865
73645,2.2331684,-4.3327627,2.9904826,0.97009325
73646,0.6156608,-3.193465,1.1393374,2.5935264
73647,0.9613369,2.39846,-0.69153947,-1.2474606
73648,2.667128,2.864344,-2.4458883,-0.5369716
73649,0.58804464,3.7644093,-0.913239,-3.2007854
73650,3.7667809,4.6606073,1.8901201,-0.61864597
73651,1.4135683,-3.3854764,3.7248087,1.197493
73652,1.4144169,1.933893,0.71257615,-0.6836361
73653,0.06338556,-0.7370408,-1.2296168,5.8139486
73654,3.7973535,4.0283613,2.6011293,-0.5304169
73655,0.8666661,-3.2559335,4.05421,1.8784244
73656,2.0620518,-0.4267386,-4.177772,0.103474274
73657,2.1222458,-2.5889173,2.0217915,0.60994756
73658,4.2817674,-2.3044922,0.56112266,0.26910523
73659,2.9392264,-2.899528,-3.975132,0.4932468
73660,2.777604,2.1771326,3.7785869,-0.3919084
73661,1.8808563,1.3022118,-3.6659448,-0.34617525
73662,0.054645207,2.7811198,-0.6154303,-25.447062
73663,0.7012156,0.7078511,0.07243149,-0.5047315
73664,0.15009359,-2.256821,-3.3578086,7.518046
73665,3.6530678,-4.3693943,-4.6297255,0.5980445
73666,2.3914146,4.6227784,2.8445835,-0.96653634
73667,2.0413227,1.2163734,-3.0717967,-0.29793757
73668,4.669213,-2.1378846,4.075679,0.22893415
73669,4.600174,0.044432685,-4.4958267,-0.004829457
73670,2.1781023,-3.6884058,-0.10687364,0.8467017
73671,1.2819024,-0.4697407,4.9429827,0.18322015
73672,2.9279578,-0.6920402,1.1119896,0.11817797
73673,1.9327956,0.23267323,-4.9388723,-0.060190853
73674,2.054447,-4.489271,1.3541234,1.0925741
73675,0.64354855,-0.57078105,-0.87646717,0.44346383
73676,0.37810138,0.42804003,1.6869457,-0.56603867
73677,3.9209552,3.502517,-2.1931164,-0.44664076
73678,1.6081982,-3.2407136,-2.3225431,1.0075604
73679,3.1658905,-4.096256,-4.7780337,0.6469358
73680,0.15919638,2.6359723,4.23587,-8.2789955
73681,1.211546,-3.7600727,-3.6448188,1.5517664
73682,1.2853687,0.44957793,0.5574633,-0.17488286
73683,2.544828,0.5097537,2.0016823,-0.10015484
73684,1.6575695,-0.35968292,4.5934925,0.108497076
73685,2.4152489,4.658686,4.4007993,-0.96443194
73686,0.27904543,-0.7027839,3.324726,1.2592642
73687,3.9910378,-4.574773,3.72526,0.5731307
73688,0.7535017,-1.6240041,-1.4679654,1.0776379
73689,4.3164344,2.7368445,-3.2799983,-0.31702608
73690,2.6191185,-3.945323,2.8749557,0.75317764
73691,1.5318456,-2.028015,-4.5150547,0.66195154
73692,4.1444716,-4.382148,-0.26703072,0.5286739
73693,3.9265501,2.0685248,-3.8669279,-0.2634023
73694,0.5321123,2.3871758,-0.16876458,-2.2431128
73695,0.045153197,-4.189598,0.2113625,46.393154
73696,0.9487226,-4.295914,-1.6763668,2.2640517
73697,4.721809,-2.4341004,-2.728665,0.25775084
73698,3.8749611,2.760054,3.127349,-0.35613957
73699,0.96256065,4.9575415,0.56263494,-2.5751839
73700,3.6299396,-2.6015706,4.6624117,0.35834903
73701,0.117079675,-3.374842,1.8456726,14.412586
73702,1.04978,-0.9779459,-3.9703512,0.4657861
73703,0.09364009,-0.06699505,-0.12007809,0.3577263
73704,1.5580592,-1.0153995,3.492418,0.3258539
73705,1.3279366,2.0473974,1.8064611,-0.77089417
73706,3.0676327,2.7196057,0.15366915,-0.44327432
73707,3.7581143,-1.1815984,-2.040137,0.1572063
73708,2.6380377,1.1530783,-2.2965617,-0.21854848
73709,1.8090706,1.3913941,-3.1762736,-0.3845605
73710,0.32333502,3.1712797,2.2319827,-4.904015
73711,0.4634593,-1.2615541,-2.038827,1.3610193
73712,0.61501753,-2.9289138,-0.25844443,2.3811626
73713,2.298755,-0.46922654,-1.2687107,0.10206102
73714,3.04806,3.8207078,3.1017957,-0.6267442
73715,0.14051597,-2.1652803,-4.005891,7.704748
73716,4.0940776,3.7170045,-1.946538,-0.45394897
73717,1.7447429,-1.9051725,-2.035415,0.54597515
73718,0.5562003,-4.28613,4.154117,3.8530447
73719,4.8424325,0.7710329,0.075603396,-0.07961215
73720,1.758001,4.411087,1.6564089,-1.2545747
73721,3.29053,4.310674,-3.2111828,-0.65501213
73722,3.4398258,4.08344,-3.1573813,-0.59355325
73723,3.1207855,-2.8300784,-3.0115645,0.45342404
73724,0.7224739,-1.1488326,-4.501193,0.7950685
73725,4.594474,0.21399207,2.2633553,-0.023287985
73726,0.801077,-3.1219823,-0.3836364,1.9486157
73727,2.030781,1.4720273,-3.0358577,-0.36242884
73728,4.096308,1.3157393,4.828674,-0.16060062
73729,3.3136413,-1.6095532,4.2742047,0.24286774
73730,1.5318662,-3.6176608,4.5329103,1.1808017
73731,0.45158374,1.23938,-4.938019,-1.3722593
73732,2.0779464,0.36872464,-1.214308,-0.08872333
73733,3.5469062,-0.81811625,-3.9516208,0.11532815
73734,3.345539,1.4365983,-4.3003783,-0.21470356
73735,0.177845,-3.8086681,4.932998,10.707829
73736,0.47682515,1.7671596,-4.2625093,-1.8530478
73737,4.6404133,-3.4005055,-0.07174337,0.36640117
73738,1.1433585,-4.823392,-3.258952,2.1093087
73739,4.412446,4.580558,1.2250836,-0.5190497
73740,2.6814392,-2.580494,0.90709955,0.48117703
73741,1.0058472,-3.2087135,-4.1974435,1.5950302
73742,2.4236426,1.503904,-3.135589,-0.310257
73743,4.9649143,2.4478574,1.742844,-0.24651559
73744,0.29466274,3.0633733,-1.1520196,-5.198101
73745,2.8529005,1.7467191,-2.370291,-0.30613038
73746,1.9656229,1.313535,2.6893659,-0.33412692
73747,2.387324,0.7534341,-1.759142,-0.15779889
73748,4.5529017,-0.8152719,-4.633732,0.08953322
73749,3.3498673,-2.0872579,-3.1252959,0.31154335
73750,2.8425713,-2.1506178,0.75750965,0.3782874
73751,0.22595973,-3.7341814,-4.637468,8.262936
73752,1.7851913,-4.443427,-1.2338223,1.2445241
73753,2.059966,1.3263342,-4.983267,-0.32193112
73754,3.0838087,-2.9154165,3.3796043,0.47269738
73755,0.7836332,-0.91585577,2.7336519,0.58436507
73756,4.3033233,3.7412026,2.869613,-0.4346876
73757,3.4947839,-0.21351798,1.2760236,0.030548096
73758,4.2166166,-4.085356,3.940686,0.48443532
73759,0.18973434,1.9220185,-4.595208,-5.0650253
73760,0.107218385,-0.42184383,2.961824,1.9672178
73761,4.888659,-2.3696625,-2.3623967,0.24236324
73762,3.0380795,-2.0285254,1.5651083,0.33384997
73763,4.4865594,-2.9371107,-4.0443935,0.3273233
73764,2.090983,1.2451584,-3.1053743,-0.29774475
73765,2.2539878,0.1804832,-3.995446,-0.040036418
73766,1.0064735,-1.4022945,3.3834584,0.6966376
73767,4.170111,-2.002776,-4.04831,0.24013458
73768,2.0823174,-4.0595155,-2.3014522,0.9747591
73769,0.80771816,-4.348759,3.5212846,2.6920028
73770,2.36039,-4.2702246,0.24483292,0.9045592
73771,3.587693,-0.98302144,-3.3992367,0.1369991
73772,1.7674626,4.7212806,0.508665,-1.3356097
73773,2.437794,3.150356,-0.2001008,-0.646149
73774,4.3046217,-3.053389,2.9715135,0.35466406
73775,3.9429152,1.798289,-0.6214867,-0.22804053
73776,0.82015795,1.9824694,3.6432064,-1.20859
73777,2.33571,3.1673057,-2.6820948,-0.6780177
73778,0.5481491,2.808633,4.1626115,-2.5619242
73779,3.4502091,4.186317,-1.8873806,-0.6066758
73780,1.0027694,-0.25840107,3.8156974,0.12884372
73781,0.28998342,-4.9456983,3.2343068,8.527554
73782,0.8584174,-1.6239911,4.611969,0.9459216
73783,3.8131967,-2.467787,2.943232,0.32358506
73784,2.1728985,3.7043808,2.2703748,-0.85240537
73785,4.9349775,-4.117443,-1.9974238,0.4171694
73786,0.35780188,-1.6738114,-1.9930079,2.3390198
73787,0.5608709,-1.7346507,2.467052,1.5463904
73788,1.3031722,-3.8822856,3.473023,1.489552
73789,0.7365476,1.1229715,3.8883734,-0.76232105
73790,2.3468304,-0.58719367,1.8490729,0.12510356
73791,0.6795415,4.374301,1.5850649,-3.2185678
73792,4.698954,4.7937737,2.357485,-0.51008946
73793,1.6443037,3.317194,-1.9287316,-1.0086926
73794,3.5141041,-1.28266,-2.9980712,0.1825017
73795,4.6949334,1.0750138,0.6666892,-0.11448658
73796,0.7974767,1.3151895,-0.8059737,-0.8245943
73797,0.49289167,3.4030898,3.7216856,-3.452168
73798,3.9215083,3.7109082,1.0208821,-0.47314808
73799,1.8110089,3.5727143,2.287616,-0.98638785
73800,1.6564062,2.460878,-4.2002454,-0.7428364
73801,2.4547892,-4.037145,-0.3513405,0.82229984
73802,0.32739943,-0.3877022,3.2793133,0.5920936
73803,2.5915577,0.5486232,4.806755,-0.10584815
73804,0.31279072,-3.3960242,-1.2363377,5.4285884
73805,1.4156685,4.1768785,-0.87633985,-1.4752318
73806,3.8269236,4.0604835,2.866678,-0.5305154
73807,0.9066208,-2.7168417,-2.464794,1.4983342
73808,3.4640234,-4.793725,3.0200875,0.69193023
73809,1.9040829,2.3732169,-4.43955,-0.6231916
73810,1.8425674,-1.0665019,-3.4564636,0.28940645
73811,1.853688,-3.055259,2.0922506,0.82410276
73812,1.7022302,4.596006,0.22838232,-1.3499954
73813,0.25922573,-2.4472125,1.5659025,4.7202344
73814,3.062625,-4.944221,2.7183168,0.8071869
73815,1.6780189,4.8385797,-1.6206218,-1.4417535
73816,1.3697249,-0.073991984,-2.7830372,0.027009798
73817,3.5525463,-2.3957703,-3.1083565,0.33719057
73818,0.55866677,-3.0995877,-2.5278459,2.7740934
73819,0.7685331,-0.29568526,3.6437063,0.1923699
73820,2.919123,-2.3549256,2.0554879,0.40336183
73821,0.065483056,-1.3645902,-1.6930076,10.4194145
73822,2.260125,-0.5538598,3.0764184,0.12252857
73823,4.832766,-3.7030883,-1.389415,0.38312304
73824,0.26781788,2.525213,2.1286197,-4.714422
73825,2.3682256,3.806563,2.069966,-0.80367404
73826,3.7627325,0.72160995,-3.8156524,-0.095889084
73827,4.7461443,-4.5357184,0.6165069,0.4778319
73828,2.4577494,0.7004102,4.453748,-0.14249016
73829,2.7934244,4.250643,-3.3278053,-0.7608301
73830,0.3272784,-3.051348,-3.9572868,4.6617007
73831,4.368206,0.16256054,-2.1970682,-0.018607242
73832,1.5534853,-3.3113286,1.8443007,1.0657741
73833,2.8279467,1.2171544,-0.29408565,-0.21520106
73834,1.1644037,-1.8171297,-4.6273847,0.7802834
73835,3.8788571,-0.7459605,-3.058412,0.09615725
73836,2.0153704,-0.3858206,2.8956795,0.095719524
73837,0.6318252,-0.5610095,-4.719611,0.44395941
73838,3.595536,-4.273042,-2.8498082,0.5942149
73839,1.3434432,2.479702,-1.0413532,-0.9228906
73840,4.2597556,4.0322037,2.9099674,-0.4732905
73841,2.941922,0.24357432,-2.2046025,-0.041397143
73842,2.5172236,3.5317085,4.405365,-0.7015087
73843,3.2108061,3.195092,-3.9024003,-0.49755293
73844,3.8701375,-4.6894364,1.8831059,0.60584885
73845,1.2021912,1.9983516,-0.65280545,-0.83112884
73846,1.3753871,4.416111,-0.25408655,-1.6054066
73847,4.2831397,-3.0057366,1.1574091,0.35088003
73848,3.0144794,-2.2909698,3.419485,0.3799943
73849,4.2679253,0.4603626,1.6233298,-0.05393284
73850,4.9305305,-2.505739,0.10488867,0.25410438
73851,1.94153,4.060024,-4.840961,-1.0455734
73852,4.4923377,-2.0803676,-3.8720868,0.23154622
73853,4.016455,4.72933,-2.3859053,-0.5887443
73854,2.4678643,-2.7692246,4.2134256,0.5610569
73855,2.1158688,-3.7647424,-1.1990021,0.88964456
73856,1.9955502,-2.0188043,3.396635,0.5058265
73857,1.3118178,-4.9470897,-0.11173183,1.8855858
73858,4.218868,2.191549,-1.4011623,-0.2597319
73859,3.6897078,-3.8931937,2.105454,0.52757484
73860,4.1518273,-1.3086739,3.0052564,0.15760215
73861,1.4459854,-2.7181976,4.1877313,0.9399117
73862,3.3592846,2.5344925,1.7504404,-0.37723693
73863,3.37984,1.9736792,0.86867267,-0.2919782
73864,3.9967697,4.6713886,0.8313915,-0.5843956
73865,0.7606921,-4.313208,1.6227363,2.835055
73866,0.3537565,-3.84519,4.949956,5.434798
73867,2.9171417,2.3043568,4.709914,-0.39496824
73868,3.1020205,3.683169,-0.975286,-0.5936725
73869,3.5170012,-4.3790464,-1.6478574,0.622554
73870,3.4478087,1.7569356,-2.9094143,-0.2547902
73871,1.8828993,2.3643548,2.7845583,-0.6278495
73872,2.1095736,-4.569398,1.3867675,1.0830146
73873,3.4008853,1.3261906,-3.6087377,-0.19497725
73874,0.67347586,2.6408987,-0.43020394,-1.9606485
73875,0.71782404,-0.37768307,-2.7179866,0.26307496
73876,0.9291895,-1.628951,0.44934875,0.876544
73877,4.9380126,3.0847359,-1.2638557,-0.31234586
73878,0.99925506,-4.735061,-4.42249,2.3692956
73879,3.0301034,-4.0430546,-4.070228,0.667148
73880,3.9961705,-2.6738155,-4.37941,0.33454722
73881,0.9864247,1.2912847,2.013853,-0.6545277
73882,2.6442451,-1.3586993,1.0112436,0.25691628
73883,1.7007996,1.0375495,3.4449062,-0.30501816
73884,0.90049106,2.0548754,-4.5836997,-1.1409749
73885,1.4341384,-4.6390305,-4.6166224,1.6173581
73886,1.0047251,-1.9646751,-4.238598,0.9777177
73887,3.0260625,-2.2115676,2.4188793,0.36542004
73888,3.9816997,3.587515,-2.2841568,-0.45050046
73889,0.8332714,-4.6231475,-2.9792404,2.7740948
73890,2.9812572,-4.647642,0.30382717,0.77947694
73891,0.8060267,1.564782,2.7914572,-0.9706763
73892,3.2707322,-3.0759883,1.8642325,0.47022933
73893,4.43759,0.9675858,-0.17739272,-0.10902154
73894,4.4712296,4.987232,1.1678842,-0.55770254
73895,1.6848685,2.739079,-2.7128444,-0.81284654
73896,3.5993204,0.19331361,2.0324507,-0.026854182
73897,4.875632,4.166803,-3.5633583,-0.42730904
73898,4.032047,1.4482633,2.177475,-0.17959405
73899,0.43125778,-1.0912527,-2.7224,1.2651976
73900,0.13270497,3.1459424,0.06366575,-11.853145
73901,3.1792378,3.1535728,2.7035713,-0.49596366
73902,0.48223054,2.1704824,-4.720544,-2.2504613
73903,2.4366884,4.8550444,3.5355678,-0.9962383
73904,2.3716936,3.1458583,-3.179614,-0.66320926
73905,0.48266476,4.9167695,3.880693,-5.093359
73906,1.7214592,2.3727741,1.4579046,-0.68917525
73907,3.323208,0.30955282,-0.25614303,-0.046574395
73908,4.564865,-4.894737,-3.0908895,0.53613156
73909,3.7085905,3.1117525,-1.313983,-0.419533
73910,3.055619,-4.767097,-1.9643556,0.7800542
73911,2.2845957,4.697052,1.977817,-1.0279832
73912,0.86456686,-3.3036005,3.2262604,1.9105524
73913,4.864591,1.8672324,-4.207766,-0.19192079
73914,2.0395675,-2.5893416,-0.14714421,0.6347771
73915,4.455833,-0.8235799,2.796679,0.09241594
73916,0.7008463,-1.2106489,4.078071,0.863705
73917,1.2621574,2.5025508,3.532988,-0.9913782
73918,3.0978005,2.9856625,3.1413243,-0.4819004
73919,2.7993178,2.7798126,-4.4101787,-0.49651605
73920,2.4599688,-2.5851598,-1.868275,0.52544564
73921,1.4432586,-3.498251,1.6530446,1.2119279
73922,4.2494063,2.1117525,-3.5532608,-0.24847618
73923,4.9008236,-2.4239378,1.1996481,0.24729902
73924,4.2538753,-2.1256084,4.566554,0.24984378
73925,4.08205,4.841134,0.9192921,-0.5929783
73926,1.107006,-0.09113263,1.9994507,0.04116176
73927,1.7017089,-2.009299,-3.0185683,0.5903768
73928,3.954944,4.8214016,-2.5777977,-0.60954106
73929,0.012765685,0.67165387,-1.7599374,-26.307005
73930,2.4817598,-0.94390506,1.8638797,0.1901685
73931,2.646179,0.35225126,-4.4000278,-0.06655847
73932,4.868351,2.3067245,-3.1688702,-0.23691025
73933,1.8877248,1.6258904,3.2047675,-0.43064815
73934,1.9280567,-3.5541692,-1.0700848,0.92169726
73935,1.7789447,-2.7286637,-0.11057384,0.7669332
73936,2.009529,-3.2346685,-0.7109486,0.80483246
73937,1.3313448,0.39076746,4.4781036,-0.14675665
73938,0.17457719,-4.7989783,-1.0568478,13.744575
73939,3.2333372,-3.2411106,2.5734909,0.5012021
73940,3.1024456,-4.5338316,3.5206728,0.73068666
73941,0.4145906,3.3879285,-4.018877,-4.085872
73942,4.1967387,-0.13345163,4.375197,0.015899444
73943,4.5968122,-1.197872,-1.3842385,0.13029377
73944,3.7490606,-2.9382265,3.0822675,0.39186168
73945,2.3231988,4.5921073,4.623576,-0.98831564
73946,4.0595417,3.731291,-4.453254,-0.45957047
73947,4.4200926,0.8985248,-2.6230762,-0.10164095
73948,1.2442509,4.7730136,-3.0970623,-1.9180268
73949,3.685457,-1.7246765,-4.966953,0.23398407
73950,1.766368,-3.0222707,2.4997144,0.8555043
73951,2.6760406,3.2682703,-1.8424548,-0.61065406
73952,2.135079,2.145585,4.1853976,-0.50246036
73953,3.4430716,1.8377867,0.573755,-0.26688185
73954,0.18031268,-1.4441245,-0.46432403,4.0045004
73955,0.1860632,-4.8416405,3.9848392,13.010742
73956,3.7480218,-2.4419289,-3.6626103,0.32576236
73957,0.11393941,-2.2275534,-0.89579743,9.775166
73958,3.757308,-4.008182,-4.3621354,0.5333848
73959,2.5354114,1.3587854,2.8411877,-0.26796153
73960,2.77629,-3.8734324,0.19203445,0.6975915
73961,4.727938,2.1392937,-4.0457835,-0.2262396
73962,0.9588743,-1.7051306,3.8755956,0.8891314
73963,4.662102,1.8081312,-2.8854408,-0.19391802
73964,3.4053388,-0.009951363,3.4458296,0.0014611414
73965,2.4489114,3.7041953,1.3632227,-0.7562942
73966,1.0654507,1.1435727,2.4269955,-0.5366615
73967,1.4511375,-1.9375073,1.427745,0.6675822
73968,1.5166996,-1.3730292,4.5348477,0.4526372
73969,3.1283393,2.385365,0.36382672,-0.381251
73970,3.9139814,-1.8159251,3.1984682,0.23197928
73971,2.371869,3.2206407,-1.0593481,-0.6789246
73972,2.9992268,-1.3999171,-1.2206944,0.23337966
73973,4.5492134,-1.9007514,3.040864,0.2089099
73974,3.1375477,-0.53774726,-0.2658126,0.08569547
73975,1.5164577,3.3968346,-1.8131719,-1.1199899
73976,0.4530129,-4.0589724,1.928733,4.479974
73977,1.3067583,0.41556928,-2.4848518,-0.1590077
73978,0.115169525,-0.49216914,-1.0749145,2.136716
73979,0.6369659,-3.0508869,-0.7983201,2.394859
73980,2.9351635,4.640747,-3.2903233,-0.7905432
73981,4.7639165,-3.0889008,-3.0104525,0.32419762
73982,0.23302625,-2.513926,1.1171544,5.394083
73983,4.3022466,4.7510514,-4.0954742,-0.5521593
73984,1.3393769,-0.1544159,4.393323,0.05764468
73985,3.2315648,4.93746,-0.23826544,-0.7639426
73986,1.2734627,0.29553613,-4.61363,-0.11603644
73987,1.8839777,1.6978762,-0.9826312,-0.45060945
73988,2.5742471,4.492374,3.3647149,-0.87256074
73989,3.652979,2.1053374,-4.8389397,-0.2881672
73990,0.7340671,-1.3069624,-0.3235635,0.89022005
73991,3.42193,-2.747899,-3.9952986,0.40151304
73992,1.7817075,-2.5351827,-0.33133942,0.7114475
73993,1.7883811,-1.2297648,-4.3758626,0.3438207
73994,2.345875,-1.033256,1.6110889,0.22022827
73995,1.9435852,-0.1308249,2.4085524,0.033655558
73996,1.6341782,-0.9135539,-3.529576,0.2795148
73997,4.604113,-2.74377,-1.6110805,0.29796946
73998,0.3486223,1.050103,-1.6703726,-1.5060754
73999,0.6693353,-2.0829597,-0.28168377,1.5559912
74000,0.5883253,-4.3877797,4.932274,3.729042
74001,1.7686754,-0.5988438,-4.633062,0.16929162
74002,0.17376253,-4.4214916,-4.1123395,12.7228
74003,2.9407723,1.0011622,-0.048080146,-0.17022097
74004,3.810481,3.7570567,1.3831487,-0.4929898
74005,3.0579112,4.9075985,4.2100472,-0.80244297
74006,3.17322,3.69516,4.27447,-0.58224136
74007,4.0456443,2.1428704,4.2380805,-0.26483673
74008,3.5201855,4.088519,0.030495586,-0.5807249
74009,0.02161117,-0.77993333,-2.0824049,18.044682
74010,2.7340732,-0.8577665,-3.3075047,0.15686604
74011,4.6229224,2.0224433,-0.11979609,-0.21874079
74012,2.5626473,0.77192414,-4.340649,-0.15061069
74013,3.4598644,1.5833443,-4.7341237,-0.22881596
74014,4.012966,-1.5038537,4.469681,0.18737432
74015,0.91549015,-2.4411852,2.28324,1.3332669
74016,3.8023837,-3.410879,2.590303,0.44851848
74017,3.9600272,1.5944216,-3.605894,-0.20131448
74018,1.259147,2.5095615,-3.8283687,-0.9965324
74019,4.1839366,2.3639686,0.68977857,-0.2825053
74020,3.6772025,-1.9722054,2.3112679,0.26816654
74021,0.5020885,-3.7490597,0.29519233,3.733465
